preço (R$),endereço,área (m2),quartos,vagas,bairro
1598000.0,rua barao do triunfo,170.0,4,3,campo belo
1300000.0,rua joao de souza dias,130.0,3,1,campo belo
1780000.0,rua republica do iraque,182.0,3,3,campo belo
1430000.0,rua princesa isabel,120.0,3,2,campo belo
324000.0,rua otavio tarquinio de souza,26.0,1,1,campo belo
2295000.0,rua pascal,242.0,3,4,campo belo
3100000.0,rua princesa isabel,,4,4,campo belo
2100000.0,rua maratona,180.0,3,3,campo belo
1250000.0,rua vieira de morais,122.0,3,2,campo belo
799000.0,rua tebas,86.0,3,2,campo belo
1800000.0,rua joao de souza dias,180.0,4,2,campo belo
2660000.0,rua constantino de sousa,198.0,3,3,campo belo
2145586.46,rua volta redonda,215.0,3,4,campo belo
1915000.0,rua edson,220.0,4,3,campo belo
650000.0,rua georgia,78.0,2,1,campo belo
730000.0,rua constantino de sousa,52.0,2,1,campo belo
480000.0,rua padre leonardo,69.0,2,1,campo belo
400000.0,rua henrique fausto lancellotti,27.0,1,1,campo belo
3400000.0,rua edson,276.0,3,4,campo belo
1100000.0,avenida jonia,140.0,4,3,campo belo
3000000.0,rua pascal,,4,4,campo belo
1996558.63,rua vicente leporace,240.0,3,3,campo belo
2150000.0,rua morais de barros,253.0,4,3,campo belo
250000.0,rua henrique fausto lancellotti,27.0,1,1,campo belo
,rua pascal,,4,4,campo belo
754276.0,avenida doria,110.0,3,2,campo belo
1600000.0,rua gil eanes,140.0,4,2,campo belo
1450000.0,rua barao do triunfo,130.0,3,2,campo belo
780000.0,rua barao de jaceguai,65.0,2,1,campo belo
2152297.61,rua gil eanes,,3,3,campo belo
689000.0,rua pascal,37.0,1,1,campo belo
1082407.05,rua doutor jesuino maciel,65.0,2,1,campo belo
830000.0,rua barao do triunfo,106.0,3,1,campo belo
1170000.0,rua gabriele d'annunzio,140.0,3,3,campo belo
1060000.0,rua pascal,70.0,2,2,campo belo
3274881.15,rua barao do triunfo,,5,5,campo belo
1490000.0,rua jose batista pereira,200.0,5,3,campo belo
380000.0,rua vieira de morais,50.0,1,1,campo belo
1850000.0,rua gabriele d'annunzio,160.0,3,3,campo belo
600000.0,rua gil eanes,60.0,2,1,campo belo
580000.0,rua sebastiao paes,90.0,3,1,campo belo
700000.0,rua barao do triunfo,77.0,2,1,campo belo
1490000.0,rua casimiro de abreu,180.0,3,4,campo belo
665000.0,avenida jonia,87.0,3,2,campo belo
1700000.0,rua morais de barros,170.0,4,2,campo belo
2290000.0,rua barao de jaceguai,279.0,4,3,campo belo
3000000.0,rua vicente leporace,312.0,4,4,campo belo
3150000.0,rua barao do triunfo,240.0,3,4,campo belo
1300000.0,rua barao do triunfo,165.0,3,3,campo belo
1041607.12,rua barao do triunfo,112.0,3,2,campo belo
594000.0,rua pascal,70.0,1,1,campo belo
730000.0,avenida jonia,89.0,3,2,campo belo
2200000.0,rua alvaro luis roberto de assumpcao,210.0,4,2,campo belo
2979682.26,rua pascal,,4,4,campo belo
2350000.0,rua edson,273.0,4,3,campo belo
790000.0,rua otavio tarquinio de souza,120.0,3,2,campo belo
510000.0,rua vieira de morais,63.0,2,1,campo belo
910000.0,rua joao de souza dias,105.0,3,2,campo belo
550000.0,avenida da invernada,76.0,3,1,campo belo
1100000.0,rua pascal,93.0,1,1,campo belo
820000.0,rua laplace,140.0,3,1,campo belo
900000.0,rua barao do triunfo,110.0,3,1,campo belo
1260000.0,rua doutor jesuino maciel,115.0,3,2,campo belo
740000.0,rua doutor jesuino maciel,57.0,1,1,campo belo
1250000.0,rua otavio tarquinio de souza,102.0,3,2,campo belo
480000.0,rua doutor abelardo vergueiro cesar,68.0,2,1,campo belo
2800000.0,rua constantino de sousa,300.0,5,4,campo belo
500000.0,rua vieira de morais,72.0,2,1,campo belo
1930000.0,rua pascal,193.0,4,2,campo belo
1530000.0,rua princesa isabel,147.0,3,2,campo belo
1249000.0,rua volta redonda,154.0,3,2,campo belo
2698765.0,rua payaguas,214.0,3,5,campo belo
1499000.0,rua barao do triunfo,176.0,3,2,campo belo
775035.41,rua sebastiao paes,90.0,2,1,campo belo
390000.0,rua lacedemonia,70.0,2,1,campo belo
1850000.0,rua barao do triunfo,147.0,3,3,campo belo
600000.0,rua xavier gouveia,64.0,2,1,campo belo
699000.0,rua vieira de morais,45.0,2,1,campo belo
